Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2023-02-06 19:40:30,"Abend-Workout",47min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Overhead Press (Barbell)",3,36.0,8.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Overhead Press (Barbell)",4,35.0,7.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",1,9.0,13.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",2,8.5,12.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",3,8.5,12.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Lateral Raise (Dumbbell)",4,8.5,11.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",1,23.5,13.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",2,26.5,11.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Triceps Pushdown (Cable - Straight Bar)",3,24.0,11.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Push Up",1,0.0,16.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Push Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Push Up",2,0.0,15.0,0,0.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Push Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-06 19:40:30,"Abend-Workout",47min,"Push Up",3,0.0,16.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Pull Up",W,-1.0,8.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Pull Up",W,-1.5,8.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Pull Up",1,0.0,8.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Pull Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Pull Up",2,0.0,8.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Pull Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Pull Up",3,0.0,7.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Seated Row (Cable)",1,41.5,9.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Seated Row (Cable)",2,46.5,9.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Seated Row (Cable)",3,50.0,11.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl (Barbell)",1,26.0,9.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl (Barbell)",2,23.5,11.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl (Barbell)",3,24.0,9.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl (Barbell)",4,23.0,10.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl Bench (Dumbell)",1,10.5,13.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl Bench (Dumbell)",2,10.0,11.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Bicep Curl Bench (Dumbell)",3,10.0,13.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Face Pull (Cable)",1,21.5,14.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Face Pull (Cable)",2,21.0,15.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Face Pull (Cable)",3,21.0,15.0,0,0.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-08 18:03:23,"Abend-Workout",1h 22min,"Face Pull (Cable)",4,17.5,15.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Squat (Barbell)",W,34.0,8.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Squat (Barbell)",W,34.0,8.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Squat (Barbell)",1,64.0,8.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Squat (Barbell)",2,71.0,7.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Squat (Barbell)",3,76.5,8.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Squat (Barbell)",4,70.0,7.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Press",1,98.5,11.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Press",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Press",2,99.0,9.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Press",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Press",3,106.0,10.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Extension (Machine)",1,41.0,12.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Extension (Machine)",2,43.0,11.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Extension (Machine)",3,35.0,13.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Leg Extension (Machine)",4,42.5,12.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Standing Calf Raise (Bodyweight)",1,0.0,20.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Standing Calf Raise (Bodyweight)",2,0.0,20.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Standing Calf Raise (Bodyweight)",3,0.0,21.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Single Leg Extension ",1,19.5,12.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Single Leg Extension ",2,21.0,11.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Single Leg Extension ",3,20.0,13.0,0,0.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Plank",1,0.0,0.0,0,35.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Plank",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Plank",2,0.0,0.0,0,40.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Plank",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-10 19:53:37,"Abend-Workout",50min,"Plank",3,0.0,0.0,0,45.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Bench Press (Barbell)",W,30.0,8.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Bench Press (Barbell)",W,32.0,8.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Bench Press (Barbell)",1,64.5,8.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Bench Press (Barbell)",2,66.0,8.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Bench Press (Barbell)",3,55.0,9.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Bench Press (Barbell)",4,63.5,7.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Incline Bench Press (Dumbbell)",1,20.5,9.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Incline Bench Press (Dumbbell)",2,19.5,10.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Incline Bench Press (Dumbbell)",3,24.0,9.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Incline Bench Press (Dumbbell)",4,20.0,11.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Overhead Press (Barbell)",1,37.0,9.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Overhead Press (Barbell)",2,36.0,9.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Overhead Press (Barbell)",3,34.5,9.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Lateral Raise (Dumbbell)",1,8.0,11.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Lateral Raise (Dumbbell)",2,8.5,12.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Lateral Raise (Dumbbell)",3,9.0,12.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Lateral Raise (Dumbbell)",4,9.0,11.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,12.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Triceps Pushdown (Cable - Straight Bar)",2,24.5,12.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Triceps Pushdown (Cable - Straight Bar)",3,22.0,11.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Triceps Pushdown (Cable - Straight Bar)",4,22.5,12.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up",1,0.0,14.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up",2,0.0,14.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up",3,0.0,14.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up",4,0.0,15.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up (Knees)",1,0.0,13.0,0,0.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up (Knees)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-13 19:06:49,"Abend-Workout",49min,"Push Up (Knees)",2,0.0,11.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Pull Up",W,-2.0,8.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Pull Up",W,-1.0,8.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Pull Up",1,10.0,9.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Pull Up",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Pull Up",2,10.0,8.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Pull Up",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Pull Up",3,10.0,9.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Pull Up",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Pull Up",4,10.0,0.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Seated Row (Cable)",1,41.0,9.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Seated Row (Cable)",2,46.0,11.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Seated Row (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Seated Row (Cable)",3,48.0,10.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl (Barbell)",1,24.0,11.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl (Barbell)",2,27.0,10.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl (Barbell)",3,22.0,11.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl (Barbell)",4,28.0,11.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl Bench (Dumbell)",1,9.5,11.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl Bench (Dumbell)",2,10.0,13.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl Bench (Dumbell)",3,9.0,13.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl Bench (Dumbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Bicep Curl Bench (Dumbell)",4,9.5,12.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Face Pull (Cable)",1,17.5,15.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Face Pull (Cable)",2,19.5,14.0,0,0.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Face Pull (Cable)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-15 19:07:14,"Abend-Workout",57min,"Face Pull (Cable)",3,21.0,14.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Squat (Barbell)",W,36.5,8.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Squat (Barbell)",W,34.0,8.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Squat (Barbell)",1,63.5,8.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Squat (Barbell)",2,69.0,7.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Squat (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Squat (Barbell)",3,75.5,8.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Press",1,102.0,9.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Press",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Press",2,119.0,10.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Press",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Press",3,109.0,9.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Press",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Press",4,122.0,9.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Extension (Machine)",1,43.5,11.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Extension (Machine)",2,41.5,11.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Extension (Machine)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Leg Extension (Machine)",3,38.5,11.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Standing Calf Raise (Bodyweight)",1,0.0,20.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Standing Calf Raise (Bodyweight)",2,0.0,20.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Standing Calf Raise (Bodyweight)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Standing Calf Raise (Bodyweight)",3,0.0,19.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Single Leg Extension ",1,18.0,11.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Single Leg Extension ",2,21.0,13.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Single Leg Extension ",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Single Leg Extension ",3,18.0,11.0,0,0.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Plank",1,0.0,0.0,0,35.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Plank",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Plank",2,0.0,0.0,0,40.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Plank",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Plank",3,0.0,0.0,0,45.0,,,
2023-02-17 18:04:50,"Abend-Workout",57min,"Running",1,0.0,0.0,1.75,450.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Bench Press (Barbell)",W,28.5,8.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Bench Press (Barbell)",W,29.5,8.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Bench Press (Barbell)",1,59.5,7.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Bench Press (Barbell)",2,56.5,8.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Bench Press (Barbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Bench Press (Barbell)",3,66.0,8.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Incline Bench Press (Dumbbell)",1,20.5,10.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Incline Bench Press (Dumbbell)",2,19.5,9.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Incline Bench Press (Dumbbell)",3,22.0,11.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Incline Bench Press (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Incline Bench Press (Dumbbell)",4,19.5,11.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Overhead Press (Barbell)",1,36.0,7.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Overhead Press (Barbell)",2,31.5,9.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,90.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Overhead Press (Barbell)",3,33.0,9.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Overhead Press (Barbell)",Ruhezeit,0.0,0.0,0,150.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Overhead Press (Barbell)",4,37.5,7.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Lateral Raise (Dumbbell)",1,10.0,11.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Lateral Raise (Dumbbell)",2,9.5,11.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Lateral Raise (Dumbbell)",Ruhezeit,0.0,0.0,0,60.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Lateral Raise (Dumbbell)",3,9.5,11.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Triceps Pushdown (Cable - Straight Bar)",1,23.0,12.0,0,0.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Triceps Pushdown (Cable - Straight Bar)",Ruhezeit,0.0,0.0,0,120.0,,,
2023-02-20 19:22:04,"Abend-Workout",1h 20min,"Triceps Pushdown (Cable - Straight Bar)",2,24.0,12.0,0,0.0,,,
